timestamp,src_ip,dst_ip,protocol,ttl
2026-02-12 16:34:36.173964,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.179595,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.183093,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.187482,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.187482,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.195246,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.197567,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.202699,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.205307,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.213137,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.217218,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.221186,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.223846,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.228839,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.233340,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.236797,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.238841,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.244790,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.249717,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.252834,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.254735,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.254735,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.254735,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.261922,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.265570,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.265570,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.270034,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.272933,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.272933,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.279182,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.281008,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.286767,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.287700,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.287700,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.287700,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.299535,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.303164,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.306336,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.306336,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.316679,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.321441,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.321441,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.321441,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.331447,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.337103,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.341175,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.343916,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.348098,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.351732,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.354883,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.361220,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.364636,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.369567,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.372699,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.372699,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.380165,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.383843,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.387318,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.392287,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.395480,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.401621,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.403644,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.408279,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.414194,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.416576,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.422011,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.427190,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.430803,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.435258,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.438261,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.438261,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.447722,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.455287,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.458293,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.458293,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.468114,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.473157,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.475471,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.481709,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.485230,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.487840,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.494010,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.497641,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.503433,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.506088,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.506536,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.513496,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.517214,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.522757,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.524727,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.531161,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.536138,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.537930,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.543250,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.547901,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.550502,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.550502,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.554561,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.557277,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.559675,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.562614,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.567150,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.571041,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.573261,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.578554,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.581375,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.583294,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.586640,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.588692,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.594696,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.597671,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.602349,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.605871,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.605871,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.611360,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.616240,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.619616,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.622611,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.624310,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.628657,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.633374,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.636773,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.637936,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.642005,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.646762,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.650466,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.654713,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.657918,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.662652,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.665007,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.671204,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.672247,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.674796,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.678597,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.682818,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.682818,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.687640,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.690021,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.690021,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.696784,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.700122,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.704137,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.705681,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.711455,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.714317,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.719764,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.722475,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.725453,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.728194,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.731034,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.732175,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.737122,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.740654,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.740654,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.746223,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.749486,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.754871,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.756601,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.760856,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.762906,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.768001,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.772404,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.772404,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.778497,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.780930,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.784973,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.787272,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.787272,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.794069,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.797638,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.802181,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.804514,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.804514,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.812582,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.816305,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.819596,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.824758,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.827975,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.832961,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.836149,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.839069,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.844317,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.848092,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.852605,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.856376,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.860698,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.864619,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.867391,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.871602,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.874831,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.876424,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.880950,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.884156,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.888492,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.889589,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.894232,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.897845,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.903809,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.907753,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.910476,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.914427,10.102.0.165,142.250.76.193,6,128
2026-02-12 16:34:36.918961,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.922778,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.928150,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.930993,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.936493,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.936493,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.942967,142.250.76.193,10.102.0.165,6,117
2026-02-12 16:34:36.947736,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:36.953568,199.232.214.172,10.102.0.165,6,62
2026-02-12 16:34:36.956429,10.102.0.165,192.178.211.95,6,128
2026-02-12 16:34:36.961651,10.102.0.165,216.239.36.223,6,128
2026-02-12 16:34:36.964277,192.178.211.95,10.102.0.165,6,117
2026-02-12 16:34:36.970027,216.239.36.223,10.102.0.165,6,117
2026-02-12 16:34:36.976538,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:36.976538,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:36.986584,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:36.989677,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:36.991703,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:36.997823,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.000772,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.000772,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.008917,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.014538,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.020069,10.102.0.165,1.1.1.1,17,128
2026-02-12 16:34:37.020069,10.102.0.165,1.1.1.1,17,128
2026-02-12 16:34:37.031510,1.1.1.1,10.102.0.165,17,54
2026-02-12 16:34:37.036344,1.1.1.1,10.102.0.165,17,54
2026-02-12 16:34:37.036344,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.044588,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.047870,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.047870,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.055798,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.055798,142.250.67.238,10.102.0.165,6,62
2026-02-12 16:34:37.064191,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.068070,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.073386,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.077277,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.080815,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.086345,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.088527,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.092557,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.094571,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.098037,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.100700,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.104418,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.105148,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.108784,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.111447,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.115329,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.116064,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.120820,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.124017,10.102.0.165,192.178.211.95,6,128
2026-02-12 16:34:37.128146,10.102.0.165,216.239.36.223,6,128
2026-02-12 16:34:37.132784,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.136369,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.138564,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.138564,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.144347,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.145061,199.232.214.172,10.102.0.165,6,62
2026-02-12 16:34:37.149523,192.178.211.95,10.102.0.165,6,117
2026-02-12 16:34:37.152256,216.239.36.223,10.102.0.165,6,117
2026-02-12 16:34:37.152968,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.156939,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.157890,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.161375,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.164172,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.165331,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.169657,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.169657,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.169657,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.176768,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.177787,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.181966,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.184566,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.189994,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.194192,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.197644,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.200414,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.202368,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.208848,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.211803,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.217558,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.220164,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.220164,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.227864,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.230804,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.234001,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.236151,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.237025,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.241688,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.244004,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.247489,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.248692,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.248692,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.255210,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.258427,10.102.0.165,142.250.67.238,17,128
2026-02-12 16:34:37.258427,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.263348,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.265006,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.265006,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.265006,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.273887,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.273887,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.280391,142.250.67.238,10.102.0.165,17,55
2026-02-12 16:34:37.285229,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.285229,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.292518,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.292518,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.300099,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.317180,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.317180,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.326389,10.102.0.165,142.250.67.238,6,128
2026-02-12 16:34:37.331412,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.336273,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.340755,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.344093,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.348968,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.348968,142.250.67.238,10.102.0.165,6,117
2026-02-12 16:34:37.357549,10.102.0.165,192.178.211.95,6,128
2026-02-12 16:34:37.364643,192.178.211.95,10.102.0.165,6,117
2026-02-12 16:34:37.369116,10.102.0.165,216.239.36.223,6,128
2026-02-12 16:34:37.374300,216.239.38.223,10.102.0.165,6,117
2026-02-12 16:34:37.376626,216.239.36.223,10.102.0.165,6,117
2026-02-12 16:34:37.381752,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.388158,199.232.214.172,10.102.0.165,6,62
2026-02-12 16:34:37.430153,192.178.211.95,10.102.0.165,6,117
2026-02-12 16:34:37.434046,10.102.0.165,192.178.211.95,6,128
2026-02-12 16:34:37.586769,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.607198,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.619438,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.624632,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.639464,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.643511,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.646707,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.650745,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.655025,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.659061,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.662089,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.667394,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.671434,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.676720,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.680614,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.682475,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.686802,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.690499,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.690499,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.690499,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.690499,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.698573,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.703844,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.705554,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.707284,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.707284,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.707284,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.717325,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.720760,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.724110,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.724709,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.724709,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.731569,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.731569,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.737430,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.740787,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.740787,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.740787,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.740787,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.749988,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.753463,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.756174,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.757050,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.763081,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.767273,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.770655,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.775594,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.778769,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.781807,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.786715,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:37.790733,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.791619,199.232.214.172,10.102.0.165,6,49
2026-02-12 16:34:37.798217,10.102.0.165,199.232.214.172,6,128
2026-02-12 16:34:38.127708,10.102.0.165,216.239.36.223,6,128
2026-02-12 16:34:38.135799,40.104.77.34,10.102.0.165,6,107
2026-02-12 16:34:38.135799,216.239.36.223,10.102.0.165,6,117
2026-02-12 16:34:38.139223,10.102.0.165,40.104.77.34,6,128
2026-02-12 16:34:38.215407,10.102.0.165,13.107.5.93,6,128
2026-02-12 16:34:38.216794,13.107.5.93,10.102.0.165,6,112
2026-02-12 16:34:38.454529,216.239.36.223,10.102.0.165,6,117
